student_id,title,math,adv_math_elec,chem,phys,bio,ss,ee,elec_sci,cs,elec_hum,wl,as,en400
38125885,Trimester 1,0,2,0,0,0,0,0,0,0,0,1,0,1
38126131,Trimester 1,0,1,0,1,0,0,0,0,0,0,1,0,2
38126476,Trimester 1,0,1,0,0,0,0,0,2,0,0,0,0,1
38126487,Trimester 1,0,1,1,0,0,0,0,0,1,0,1,0,1
38126499,Trimester 1,0,2,0,0,1,0,1,0,0,0,1,0,0
38126500,Trimester 1,0,1,1,0,0,0,0,0,0,0,1,0,1
38126514,Trimester 1,0,1,1,0,0,0,0,1,0,0,0,0,1
38126522,Trimester 1,0,2,0,0,0,0,0,0,0,0,1,0,1
38126537,Trimester 1,0,1,0,0,0,0,0,0,0,0,0,0,2
38126581,Trimester 1,0,0,0,1,1,0,0,2,0,0,0,0,0
38126584,Trimester 1,0,1,1,0,0,0,0,0,0,0,1,0,2
38126588,Trimester 1,0,1,0,0,3,0,0,0,0,0,0,0,1
38126602,Trimester 1,0,1,1,0,0,0,0,0,0,0,1,0,1
38126603,Trimester 1,0,1,0,1,1,0,0,0,0,0,1,0,0
38126658,Trimester 1,0,1,0,0,0,0,0,0,0,0,1,0,1
38126662,Trimester 1,0,1,0,0,0,0,0,0,0,1,0,0,1
38126693,Trimester 1,0,1,0,0,1,0,0,0,1,0,0,0,1
38126723,Trimester 1,0,1,0,0,1,0,0,2,0,0,0,0,0
38126730,Trimester 1,0,1,0,0,1,0,0,0,0,0,1,0,1
38126785,Trimester 1,0,2,0,0,0,0,0,3,1,0,0,0,0
38126786,Trimester 1,0,1,0,1,1,0,0,0,0,1,1,0,1
38126789,Trimester 1,0,1,0,0,0,0,1,0,0,1,1,0,1
38126798,Trimester 1,0,1,1,0,0,0,0,1,0,0,1,0,1
38126801,Trimester 1,0,1,1,0,1,0,0,0,0,0,1,0,0
38126827,Trimester 1,0,1,0,0,0,0,0,0,0,0,0,0,1
38126846,Trimester 1,0,1,1,0,0,0,0,0,1,0,1,0,1
38126848,Trimester 1,0,1,0,0,0,0,1,0,1,0,1,0,0
38126849,Trimester 1,0,1,0,0,0,1,0,1,0,0,0,0,1
38126851,Trimester 1,0,1,0,1,1,0,0,0,0,0,1,0,1
38126877,Trimester 1,0,1,0,1,0,0,0,0,0,0,1,0,1
38126927,Trimester 1,0,2,1,0,0,0,1,0,0,0,0,0,1
38126928,Trimester 1,0,1,0,0,1,0,0,0,0,0,1,0,1
38126945,Trimester 1,0,1,0,0,1,0,0,2,0,0,0,0,0
38126988,Trimester 1,0,1,0,0,1,0,0,1,0,0,1,0,0
38126994,Trimester 1,0,1,0,0,0,0,0,1,0,0,0,0,1
38127061,Trimester 1,0,2,1,0,0,0,0,0,0,0,1,0,1
38127100,Trimester 1,0,1,1,0,1,0,0,0,0,0,1,0,1
38127116,Trimester 1,0,1,1,0,0,1,0,0,1,0,0,0,1
38127125,Trimester 1,0,1,0,0,1,0,0,0,0,0,1,0,1
38127162,Trimester 1,0,1,0,0,0,0,0,0,1,0,1,0,1
38127221,Trimester 1,0,1,1,0,1,0,0,1,0,0,0,0,1
38127258,Trimester 1,0,1,0,0,2,0,0,0,0,0,0,0,1
38127281,Trimester 1,0,2,1,0,0,0,1,0,0,0,0,0,1
38127291,Trimester 1,0,1,0,0,1,0,0,2,0,0,0,0,0
38127293,Trimester 1,0,2,0,0,0,0,0,0,0,0,0,0,1
38127303,Trimester 1,0,1,0,1,0,0,0,0,1,0,0,0,2
38127324,Trimester 1,0,1,0,1,0,1,0,0,0,0,1,0,1
38127329,Trimester 1,0,1,0,1,1,0,1,0,0,0,0,0,1
38127352,Trimester 1,0,0,0,1,1,0,0,0,1,0,1,0,0
38127366,Trimester 1,0,1,0,0,0,0,0,2,0,0,1,0,1
38127370,Trimester 1,0,0,1,0,2,0,0,0,1,0,1,0,0
38127372,Trimester 1,0,1,1,0,0,0,0,0,0,0,1,0,1
38127385,Trimester 1,0,2,1,0,0,0,0,0,1,0,1,0,0
38127399,Trimester 1,0,1,0,0,0,0,0,1,0,0,0,0,1
38127429,Trimester 1,0,2,1,0,0,0,0,1,0,0,0,0,0
38127504,Trimester 1,0,1,1,0,1,0,0,0,0,0,0,0,1
38127540,Trimester 1,0,1,1,0,1,0,0,0,0,0,1,0,1
38127552,Trimester 1,0,1,0,0,1,0,0,0,1,0,0,0,0
38127579,Trimester 1,0,1,1,0,0,0,0,0,0,0,0,0,0
38127643,Trimester 1,0,1,0,0,0,0,1,1,0,0,0,0,0
38127655,Trimester 1,0,2,0,0,1,0,0,0,0,0,1,0,1
38127664,Trimester 1,0,1,0,0,1,0,0,0,0,0,1,0,1
38127687,Trimester 1,0,1,0,0,1,0,0,0,1,0,1,0,0
38127711,Trimester 1,0,1,0,0,1,0,0,0,1,0,0,0,0
38127742,Trimester 1,0,1,0,0,1,0,0,1,0,0,0,0,1
38127744,Trimester 1,0,1,0,0,1,0,0,0,0,0,1,0,1
38127762,Trimester 1,0,1,1,0,1,0,0,0,0,0,0,0,1
38127778,Trimester 1,0,1,1,0,1,0,0,0,0,0,0,0,0
38127783,Trimester 1,0,1,0,0,0,0,0,0,0,0,1,0,1
38127793,Trimester 1,0,1,1,0,0,0,0,0,1,1,1,0,1
38127801,Trimester 1,0,1,0,0,0,0,0,1,0,0,1,0,1
38128080,Trimester 1,0,2,1,0,0,0,0,0,0,0,0,0,1
38128084,Trimester 1,0,1,1,1,0,0,0,0,0,0,0,0,0
38128131,Trimester 1,0,1,0,0,0,0,0,0,1,0,1,0,1
38128139,Trimester 1,0,1,0,0,0,1,1,0,0,0,0,0,1
38128151,Trimester 1,0,1,1,0,0,0,1,0,1,0,0,0,0
38128154,Trimester 1,0,0,1,0,2,0,1,0,1,0,0,0,0
38128178,Trimester 1,0,1,0,0,0,0,0,0,1,0,0,0,2
38128212,Trimester 1,0,1,1,0,1,0,0,0,0,0,0,0,0
38128222,Trimester 1,0,1,0,0,1,1,0,1,0,0,0,0,1
38128263,Trimester 1,0,1,1,0,0,0,0,0,0,0,1,0,1
38128330,Trimester 1,0,1,0,1,0,0,0,1,0,0,0,0,2
38128388,Trimester 1,0,1,1,0,0,0,0,0,1,0,1,0,0
38128430,Trimester 1,0,1,0,0,0,0,0,0,0,0,1,0,1
38128440,Trimester 1,0,1,1,0,0,0,1,1,0,0,0,0,1
38128444,Trimester 1,0,2,0,0,0,0,0,2,0,0,0,0,0
38128448,Trimester 1,0,1,0,0,0,0,0,0,0,0,1,0,0
38128488,Trimester 1,0,2,0,0,0,0,0,0,1,0,0,0,0
38128508,Trimester 1,0,1,0,0,1,0,0,0,0,0,0,0,2
38128529,Trimester 1,0,1,1,0,0,1,0,0,0,0,1,0,0
38128546,Trimester 1,0,1,0,0,1,0,0,0,0,0,0,0,2
38128558,Trimester 1,0,1,0,0,0,0,1,0,1,0,0,0,1
38128739,Trimester 1,0,1,1,0,1,0,0,0,0,0,0,0,0
38128795,Trimester 1,0,1,0,0,1,0,0,0,1,0,0,0,1
38128831,Trimester 1,0,1,0,0,1,0,0,2,0,0,0,0,0
38128860,Trimester 1,0,2,1,0,1,0,0,0,0,0,0,0,0
38128870,Trimester 1,0,0,1,0,2,0,1,0,0,0,0,0,1
38128881,Trimester 1,0,1,0,0,0,0,0,1,0,0,1,0,1
38128895,Trimester 1,0,2,1,0,0,0,0,0,0,0,1,0,1
38128958,Trimester 1,0,2,1,0,0,0,0,0,0,0,0,0,1
38128976,Trimester 1,0,1,0,0,0,0,0,0,0,0,0,0,1
38129002,Trimester 1,0,1,0,0,1,0,0,0,0,1,0,0,1
38129048,Trimester 1,0,1,0,0,3,0,0,0,0,0,0,0,0
38129093,Trimester 1,0,1,0,1,1,0,0,0,0,0,1,0,1
38129139,Trimester 1,0,1,0,0,0,0,0,0,1,1,0,0,1
38129143,Trimester 1,0,1,1,0,0,0,1,0,0,1,1,0,0
38129144,Trimester 1,0,1,1,0,0,0,0,0,0,0,1,0,1
38129161,Trimester 1,0,1,1,0,1,0,0,0,0,0,1,0,1
38129422,Trimester 1,0,1,1,0,0,0,0,0,0,0,0,0,1
38129512,Trimester 1,0,1,0,1,1,0,0,0,0,0,1,0,1
38129520,Trimester 1,0,1,0,0,1,0,0,1,0,0,1,0,0
38129677,Trimester 1,0,1,1,0,0,0,1,0,0,0,1,0,0
38129686,Trimester 1,0,1,0,1,0,0,1,0,0,0,1,0,1
38130103,Trimester 1,0,1,0,0,0,0,0,0,0,0,1,0,1
38130254,Trimester 1,0,1,0,0,0,0,0,1,0,1,0,0,1
38130423,Trimester 1,0,1,1,0,1,0,1,0,0,0,0,0,0
38130866,Trimester 1,0,1,0,1,1,0,0,0,0,0,1,0,1
38130941,Trimester 1,0,1,0,0,1,0,1,0,0,0,0,0,0
38131262,Trimester 1,0,1,1,0,0,0,0,0,0,0,0,0,1
38131281,Trimester 1,0,1,0,0,0,0,0,1,0,0,1,0,1
38131561,Trimester 1,0,1,0,1,0,0,1,0,0,0,0,0,1
38131735,Trimester 1,0,1,1,0,0,0,1,0,0,0,0,0,0
38131801,Trimester 1,0,0,0,0,1,0,0,1,0,0,0,0,1
38131943,Trimester 1,0,0,0,0,1,0,0,0,0,0,1,0,2
38132052,Trimester 1,0,1,0,0,0,0,0,2,0,0,0,0,0
38134101,Trimester 1,0,1,1,0,1,0,0,0,0,0,1,0,1
38134318,Trimester 1,0,1,1,0,0,0,0,0,1,0,1,0,1
38134451,Trimester 1,0,1,1,0,2,0,0,0,0,0,0,0,1
38134519,Trimester 1,0,1,1,0,1,0,0,0,0,0,1,0,1
38134610,Trimester 1,0,1,0,0,0,0,0,0,0,0,1,0,1
38134698,Trimester 1,0,0,1,0,0,0,1,0,1,0,0,0,1
38134707,Trimester 1,0,1,0,0,1,1,0,0,0,0,0,0,1
38134733,Trimester 1,0,1,0,1,0,1,0,1,0,0,0,0,1
38134914,Trimester 1,0,2,1,0,0,0,0,0,0,1,1,0,1
38135080,Trimester 1,0,1,0,0,1,1,0,1,1,0,0,0,0
38135223,Trimester 1,0,2,0,0,1,0,0,0,0,0,0,0,1
38135714,Trimester 1,0,0,1,1,0,0,0,1,0,0,1,0,1
38136819,Trimester 1,0,0,0,0,0,0,1,1,0,0,1,0,1
38137382,Trimester 1,0,1,0,0,0,0,0,0,0,0,1,0,1
38137546,Trimester 1,0,1,1,0,1,0,0,0,0,0,0,0,1
38137898,Trimester 1,0,2,0,0,1,0,0,0,0,0,0,0,0
38138217,Trimester 1,0,1,0,1,1,0,0,0,1,0,0,0,0
38138223,Trimester 1,0,1,0,0,0,1,0,0,1,0,1,0,0
38139221,Trimester 1,0,1,0,0,1,0,0,0,0,1,1,0,0
38139338,Trimester 1,0,1,0,0,0,1,0,0,0,0,1,0,0
38139413,Trimester 1,0,2,0,0,0,0,0,1,0,0,0,0,0
38140115,Trimester 1,0,1,0,1,1,0,0,0,0,0,1,0,1
38140237,Trimester 1,0,1,1,0,0,0,0,0,1,0,0,0,1
38140327,Trimester 1,0,1,1,0,1,0,0,0,1,0,0,0,1
38140432,Trimester 1,0,1,0,1,0,0,0,0,1,0,1,0,1
38140708,Trimester 1,0,1,1,0,0,0,0,0,1,1,1,0,2
38141193,Trimester 1,0,1,0,0,0,0,0,0,0,0,1,0,1
38142200,Trimester 1,0,2,1,0,0,0,0,0,0,0,1,0,0
38142214,Trimester 1,0,1,0,0,1,0,0,1,0,0,0,0,1
38142219,Trimester 1,0,1,0,0,0,0,1,1,0,0,0,0,0
38142425,Trimester 1,0,1,0,0,0,0,0,1,1,0,0,0,1
38142452,Trimester 1,0,1,0,0,1,0,0,0,0,0,1,0,1
38142470,Trimester 1,0,1,1,0,1,0,1,0,0,0,1,0,0
38142735,Trimester 1,0,1,0,1,1,0,1,0,0,0,0,0,1
38142903,Trimester 1,0,1,0,1,0,0,1,1,0,0,0,0,1
38142934,Trimester 1,0,1,1,0,1,0,1,0,0,0,0,0,0
38143068,Trimester 1,0,1,1,0,1,0,0,0,1,0,1,0,0
38143312,Trimester 1,0,2,0,0,0,0,0,0,0,0,0,0,1
38143474,Trimester 1,0,1,0,0,0,0,0,1,0,0,1,0,1
38143688,Trimester 1,0,1,0,1,1,0,1,0,0,0,1,0,0
38143836,Trimester 1,0,1,0,0,2,0,0,0,0,0,1,0,0
38143849,Trimester 1,0,1,1,0,0,0,0,0,1,1,0,0,1
38143873,Trimester 1,0,1,0,0,0,0,0,0,1,0,1,0,0
38143879,Trimester 1,0,1,1,1,0,0,0,0,1,0,0,0,1
38144285,Trimester 1,0,2,0,0,0,0,0,0,0,0,0,0,0
38144694,Trimester 1,0,1,1,0,0,0,1,0,0,0,1,0,1
38144766,Trimester 1,0,2,0,0,1,0,0,0,0,0,0,0,0
38144815,Trimester 1,0,1,0,1,0,0,1,0,0,0,0,0,1
38145122,Trimester 1,0,1,0,1,1,0,0,1,0,0,0,0,0
38145132,Trimester 1,0,1,0,0,0,1,0,2,0,0,0,0,1
38145447,Trimester 1,0,1,1,0,1,0,0,0,0,0,0,0,1
38145963,Trimester 1,0,1,0,0,0,0,0,1,0,0,1,0,1
38146190,Trimester 1,0,1,1,0,2,0,0,0,0,0,0,0,1
38146261,Trimester 1,0,2,1,0,0,0,0,0,0,0,1,0,1
38146633,Trimester 1,0,2,0,0,1,0,0,0,0,0,0,0,1
38146796,Trimester 1,0,2,1,0,0,0,0,0,0,0,0,0,1
38147890,Trimester 1,0,1,1,0,1,0,0,0,0,0,1,0,1
38148418,Trimester 1,0,1,0,0,1,0,0,2,0,0,0,0,1
38151707,Trimester 1,0,1,0,0,0,0,0,2,1,0,0,0,0
38151804,Trimester 1,0,1,1,1,0,0,0,0,0,0,0,0,0
38153625,Trimester 1,0,1,1,0,0,0,2,0,0,0,0,0,0
38153785,Trimester 1,0,1,1,0,1,0,0,0,0,0,0,0,2
38155234,Trimester 1,0,1,0,0,1,1,1,0,0,0,0,0,0
38156045,Trimester 1,0,1,0,0,1,1,0,0,0,0,0,0,0
38156934,Trimester 1,0,1,1,0,1,0,0,0,0,0,1,0,1
38156965,Trimester 1,0,3,1,0,0,0,0,0,1,0,0,0,0
38157018,Trimester 1,0,1,1,0,0,0,0,0,0,0,1,0,1
38157158,Trimester 1,0,1,1,0,1,0,0,0,0,0,1,0,1
38157401,Trimester 1,0,0,1,0,1,0,1,0,0,0,0,0,0
38159682,Trimester 1,0,1,0,0,1,0,0,0,1,0,0,0,0
38159821,Trimester 1,0,1,0,1,0,0,0,1,0,0,1,0,0
38160273,Trimester 1,0,2,0,0,0,0,0,0,0,0,1,0,0
38160502,Trimester 1,0,1,1,0,1,0,1,0,0,0,0,0,1
38160713,Trimester 1,0,2,0,0,0,0,0,2,0,0,1,0,1
38160767,Trimester 1,0,1,0,1,1,0,1,0,0,0,1,0,0
38160893,Trimester 1,0,1,0,0,1,0,1,0,0,0,1,0,1
38162336,Trimester 1,0,1,0,0,0,0,0,0,1,0,1,0,1
38162498,Trimester 1,0,2,0,0,0,0,0,0,0,0,0,0,0
38162964,Trimester 1,0,1,0,0,0,1,1,0,1,0,0,0,1
38163029,Trimester 1,0,1,0,1,1,0,0,1,0,0,0,0,0
38163065,Trimester 1,0,1,0,0,0,0,0,0,0,0,0,0,2
38163071,Trimester 1,0,1,1,0,1,0,0,1,0,0,0,0,1
38163296,Trimester 1,0,1,1,0,0,0,1,0,1,0,0,0,1
38163397,Trimester 1,0,2,1,0,0,0,0,0,0,0,1,0,1
38164025,Trimester 1,0,1,0,0,0,0,1,0,1,0,1,0,0
38165395,Trimester 1,0,1,0,1,0,0,0,0,1,0,0,0,0
38167495,Trimester 1,0,1,0,0,1,0,0,0,1,0,1,0,1
38169143,Trimester 1,0,1,1,0,0,0,0,0,1,1,2,0,0
38169650,Trimester 1,0,1,0,1,1,0,0,0,0,0,1,0,2
38170761,Trimester 1,0,1,1,0,1,0,0,0,0,0,0,0,0
38172141,Trimester 1,0,0,0,0,1,0,0,0,1,0,1,0,2
38173099,Trimester 1,0,1,1,0,2,0,0,0,0,1,0,0,1
38174002,Trimester 1,0,1,0,0,1,0,0,1,0,0,0,0,1
38175371,Trimester 1,0,1,0,1,0,0,1,0,1,0,0,0,1
38175409,Trimester 1,0,2,0,0,1,0,0,1,0,0,0,0,0
38175751,Trimester 1,0,1,0,1,2,0,0,0,1,0,0,0,0
38177233,Trimester 1,0,1,0,0,1,0,0,0,0,0,1,0,1
38177267,Trimester 1,0,1,0,0,0,1,0,0,0,0,1,0,0
38178070,Trimester 1,0,2,0,0,1,0,0,0,0,0,0,0,1
38178571,Trimester 1,0,1,0,0,1,0,0,0,0,0,1,0,1
38178646,Trimester 1,0,1,0,0,2,0,0,0,0,0,0,0,1
38178907,Trimester 1,0,2,0,0,0,0,0,0,1,0,0,0,0
38179977,Trimester 1,0,1,0,0,2,0,1,0,0,1,1,0,0
38180140,Trimester 1,0,1,0,0,1,0,0,0,1,0,0,0,1
38180428,Trimester 1,0,1,0,0,0,0,1,0,0,0,0,0,1
38180494,Trimester 1,0,1,0,1,0,0,0,0,0,0,1,0,1
38180697,Trimester 1,0,1,0,0,0,0,0,2,1,0,0,0,1
38181161,Trimester 1,0,2,0,0,1,0,0,0,0,0,0,0,1
38181281,Trimester 1,0,1,1,0,2,0,0,0,0,0,1,0,1
38181374,Trimester 1,0,1,1,0,2,0,0,0,0,0,1,0,0
38182467,Trimester 1,0,0,0,0,0,0,0,2,1,0,1,0,0
38186324,Trimester 1,0,1,0,0,0,0,0,1,0,0,0,0,1
38186826,Trimester 1,0,1,0,0,0,0,2,0,0,0,1,0,0
38188138,Trimester 1,0,1,0,1,1,0,0,0,0,0,0,0,0
38190055,Trimester 1,0,2,1,0,0,0,0,0,0,0,1,0,1
38193495,Trimester 1,0,2,0,0,0,0,0,0,0,0,1,0,1
38197682,Trimester 1,0,1,0,0,0,0,0,0,0,0,0,0,2
38197815,Trimester 1,0,2,0,0,0,0,0,1,1,0,0,0,1
38198399,Trimester 1,0,1,1,0,0,0,1,0,0,0,0,0,1
38199443,Trimester 1,0,1,0,0,0,0,0,0,0,0,1,0,1
38201522,Trimester 1,0,1,0,1,0,1,0,0,0,0,0,0,1
38201865,Trimester 1,0,1,1,0,1,0,0,0,1,0,1,0,0
38202360,Trimester 1,0,1,1,0,0,0,2,0,0,0,0,0,1
38211684,Trimester 1,0,1,0,0,0,0,0,0,0,0,1,0,1
38216777,Trimester 1,0,2,0,0,1,0,0,0,0,0,1,0,0
38220080,Trimester 1,0,1,0,1,0,0,1,0,0,0,1,0,1
38220577,Trimester 1,0,1,0,0,1,0,0,0,0,0,1,0,1
38220596,Trimester 1,0,1,0,0,1,0,0,1,0,0,1,0,0
38231861,Trimester 1,0,2,0,0,0,1,1,0,0,1,0,0,1
38238093,Trimester 1,0,1,0,0,0,0,0,0,0,0,1,0,1
38239788,Trimester 1,0,1,0,0,0,0,1,0,0,0,1,0,0
38287634,Trimester 1,0,1,0,1,0,0,1,1,0,0,0,0,1
38289491,Trimester 1,0,1,0,1,1,0,0,0,0,1,1,0,1
38299415,Trimester 1,0,1,1,0,0,0,0,0,1,0,0,0,1
38305059,Trimester 1,0,1,0,1,1,1,0,0,0,0,1,0,0
38306143,Trimester 1,0,1,0,0,0,0,0,0,1,0,0,0,1
38307860,Trimester 1,0,1,0,0,1,0,0,0,1,0,1,0,1
38311096,Trimester 1,0,2,1,0,1,0,0,0,0,0,0,0,1
38313832,Trimester 1,0,1,0,0,1,0,1,0,0,0,0,0,0
38315644,Trimester 1,0,1,0,0,1,0,0,0,0,0,0,0,1
38317204,Trimester 1,0,1,0,0,0,0,0,0,0,0,1,0,1
38317791,Trimester 1,0,1,0,0,1,0,0,0,1,0,0,0,1
38318711,Trimester 1,0,1,0,0,1,0,0,0,0,0,0,0,2
38326984,Trimester 1,0,1,1,0,0,1,0,0,0,0,1,0,1
38327477,Trimester 1,0,1,0,0,1,0,1,0,0,0,1,0,1
38330624,Trimester 1,0,1,1,0,1,0,0,0,0,0,0,0,1
38330682,Trimester 1,0,1,0,0,1,0,0,0,1,0,0,0,0
38330868,Trimester 1,0,1,0,1,1,0,0,0,1,0,1,0,0
38331604,Trimester 1,0,1,0,0,2,1,0,0,0,0,0,0,1
38331826,Trimester 1,0,1,0,1,1,0,0,0,0,0,0,0,1
38331849,Trimester 1,0,1,0,0,1,0,0,1,0,0,1,0,0
38331987,Trimester 1,0,3,0,0,0,0,0,1,1,0,0,0,0
38332228,Trimester 1,0,1,1,0,0,0,0,0,0,1,1,0,1
38332461,Trimester 1,0,1,0,0,1,1,0,0,0,0,1,0,1
38333200,Trimester 1,0,0,1,0,2,0,0,0,0,0,0,0,0
38333244,Trimester 1,0,1,0,0,0,1,1,0,0,0,0,0,1
38333293,Trimester 1,0,0,0,0,1,0,0,1,1,0,1,0,1
38333349,Trimester 1,0,1,0,0,0,0,0,2,0,0,0,0,0
38333600,Trimester 1,0,1,1,0,0,0,1,0,1,0,0,0,0
38334624,Trimester 1,0,1,0,1,1,0,0,0,0,0,1,0,1
38334814,Trimester 1,0,0,0,0,1,0,0,0,0,0,1,0,1
38335106,Trimester 1,0,1,0,0,1,0,0,0,1,0,0,0,1
38336704,Trimester 1,0,1,1,1,0,0,0,0,0,0,0,0,0
38337263,Trimester 1,0,1,1,0,0,0,0,0,1,0,0,0,1
38340642,Trimester 1,0,1,1,0,0,0,1,0,0,0,0,0,1
38341967,Trimester 1,0,1,1,0,1,0,0,0,0,0,0,0,1
38342531,Trimester 1,0,1,1,0,0,0,0,0,0,0,0,0,1
38345790,Trimester 1,0,1,1,0,0,0,0,0,1,0,1,0,1
38346079,Trimester 1,0,1,0,0,1,1,0,0,1,0,0,0,0
38346106,Trimester 1,0,1,0,1,1,0,0,0,0,0,0,0,1
38346339,Trimester 1,0,1,0,0,1,2,0,0,0,0,1,0,0
38348534,Trimester 1,0,1,0,1,0,1,0,0,2,0,0,0,0
38348984,Trimester 1,0,1,0,0,0,1,0,1,0,0,0,0,1
38349850,Trimester 1,0,1,1,0,1,0,0,0,0,0,1,0,0
38349980,Trimester 1,0,1,1,0,1,1,0,0,0,0,1,0,0
38350090,Trimester 1,0,0,0,0,2,0,0,0,1,0,1,0,1
38350619,Trimester 1,0,2,0,0,0,0,0,0,0,0,0,0,1
38352904,Trimester 1,0,1,0,0,0,0,2,0,0,0,1,0,1
38353056,Trimester 1,0,2,0,0,1,0,0,1,0,0,0,0,1
38353523,Trimester 1,0,1,0,0,0,0,0,1,0,0,0,0,0
38355678,Trimester 1,0,1,0,0,0,0,1,0,0,0,0,0,1
38359685,Trimester 1,0,1,1,0,2,0,0,0,0,0,0,0,1
38363645,Trimester 1,0,1,1,0,0,0,0,0,0,0,1,0,1
38365014,Trimester 1,0,0,0,0,0,0,1,1,0,0,0,0,0
38365425,Trimester 1,0,1,0,1,0,0,1,0,0,0,1,0,1
38365816,Trimester 1,0,1,0,0,0,0,0,1,1,0,0,0,1
38366783,Trimester 1,0,1,0,1,0,0,0,0,0,0,1,0,1
38367352,Trimester 1,0,1,0,0,0,0,0,1,0,0,1,0,1
38376858,Trimester 1,0,1,0,0,0,0,0,0,1,0,0,0,2
38379622,Trimester 1,0,1,1,0,1,0,0,0,0,0,0,0,1
38381912,Trimester 1,0,1,0,1,0,0,2,0,0,0,0,0,0
38383791,Trimester 1,0,2,1,0,0,0,1,0,0,1,1,0,0
38383855,Trimester 1,0,3,0,0,1,0,0,0,0,0,0,0,0
38384852,Trimester 1,0,1,0,0,0,0,0,1,0,0,0,0,0
38385015,Trimester 1,0,1,0,1,1,0,0,0,0,0,1,0,0
38386927,Trimester 1,0,2,1,1,0,0,0,0,1,0,0,0,0
38387934,Trimester 1,0,1,1,0,0,1,0,0,1,0,0,0,0
38388453,Trimester 1,0,1,0,0,1,0,1,0,0,0,1,0,0
38388845,Trimester 1,0,1,0,1,0,1,0,0,0,0,0,0,1
38388893,Trimester 1,0,1,1,0,2,0,0,0,0,1,1,0,0
38391390,Trimester 1,0,2,0,0,0,0,0,1,0,0,1,0,0
38392276,Trimester 1,0,1,1,1,1,0,0,0,0,0,1,0,0
38393145,Trimester 1,0,1,0,0,0,0,0,1,0,0,1,0,1
38395460,Trimester 1,0,1,0,0,1,1,0,0,0,0,1,0,0
38395990,Trimester 1,0,1,0,0,1,1,0,0,0,0,1,0,1
38397197,Trimester 1,0,1,0,0,0,0,1,0,1,1,1,0,0
38397327,Trimester 1,0,2,0,1,1,0,0,0,0,0,1,0,0
38397736,Trimester 1,0,2,0,0,0,0,0,1,0,0,0,0,1
38399132,Trimester 1,0,1,0,1,0,1,0,0,0,0,1,0,1
38400077,Trimester 1,0,1,0,0,1,0,0,0,1,0,1,0,0
38403765,Trimester 1,0,1,0,1,1,0,0,1,0,0,0,0,1
